car_name,price,year,engine,mileage,valyuta,exchange_rate
Hyundai Sonata,4200,1995,2.0,380030,AZN,1.00
Hyundai Sonata,23700,2014,1.6,46000,AZN,1.00
Hyundai Sonata,14600,2007,2.0,191000,AZN,1.00
Hyundai Sonata,23500,2012,2.4,93000,AZN,1.00
Hyundai Sonata,20500,2009,2.0,120000,AZN,1.00
Hyundai Sonata,22500,2010,2.4,141000,AZN,1.00
Hyundai Sonata,18800,2011,2.0,105070,AZN,1.00
Hyundai Sonata,19800,2008,2.4,163000,AZN,1.00
Hyundai Sonata,19300,2010,2.4,173000,AZN,1.00
Hyundai Sonata,21500,2012,2.4,74000,AZN,1.00
Hyundai Sonata,5500,1998,2.0,250000,AZN,1.00
Hyundai Sonata,14000,2006,2.4,191324,AZN,1.00
Hyundai Sonata,21000,2013,2.0,61000,AZN,1.00
Hyundai Sonata,20500,2013,2.4,162344,AZN,1.00
Hyundai Sonata,15000,2006,1.5,225428,AZN,1.00
Hyundai Sonata,18800,2008,2.0,205000,AZN,1.00
Hyundai Sonata,3200,1994,2.0,150000,AZN,1.00
Hyundai Sonata,16500,2006,2.0,194000,AZN,1.00
Hyundai Sonata,17900,1999,1.6,119520,$,1.70
Hyundai Sonata,7600,2003,2.7,165677,AZN,1.00
Hyundai Sonata,20300,2012,2.7,148000,AZN,1.00
Hyundai Sonata,24800,2018,2.7,0,AZN,1.00
Hyundai Sonata,19700,2008,2.0,108000,AZN,1.00
Hyundai Sonata,20900,2012,2.4,140000,AZN,1.00
Hyundai Sonata,24500,2009,2.0,26210,AZN,1.00
Hyundai Sonata,17500,2008,2.4,147302,AZN,1.00
Hyundai Sonata,16500,2009,2.4,177000,AZN,1.00
Hyundai Sonata,20800,2009,2.4,114054,AZN,1.00
Hyundai Sonata,11000,2004,2.0,224300,AZN,1.00
Hyundai Sonata,21000,2006,3.5,202056,$,1.70
Hyundai Sonata,16900,2009,2.0,235000,AZN,1.00
Hyundai Sonata,19700,1986,3.0,320000,AZN,1.00
Hyundai Sonata,20500,2010,2.4,148000,AZN,1.00
Hyundai Sonata,17500,2009,2.0,271000,AZN,1.00
Hyundai Sonata,15600,2009,2.4,104000,AZN,1.00
Hyundai Sonata,23600,2011,2.4,136000,AZN,1.00
Hyundai Sonata,5000,1995,2.0,330000,AZN,1.00
Hyundai Sonata,25700,2013,2.4,97000,AZN,1.00
Hyundai Sonata,8700,2003,2.0,366500,AZN,1.00
Hyundai Sonata,32400,2014,2.0,18000,AZN,1.00
Hyundai Sonata,3900,1997,2.0,300000,AZN,1.00
Hyundai Sonata,16900,2008,2.4,168000,AZN,1.00
Hyundai Sonata,22700,2015,2.4,43773,$,1.70
Hyundai Sonata,16000,2006,2.4,174939,AZN,1.00
Hyundai Sonata,14900,2005,2.4,200275,AZN,1.00
Hyundai Sonata,6500,1998,2.0,295456,AZN,1.00
Hyundai Sonata,23645,2010,2.4,178000,AZN,1.00
Hyundai Sonata,14500,2007,2.0,184000,AZN,1.00
Hyundai Sonata,17500,2010,2.4,107474,AZN,1.00
Hyundai Sonata,26900,2013,2.4,96000,AZN,1.00
Hyundai Sonata,18500,2008,2.4,275009,AZN,1.00
Hyundai Sonata,25700,2012,2.4,89000,AZN,1.00
Hyundai Sonata,21500,2017,2.0,41000,$,1.70
Hyundai Sonata,15000,2007,2.4,125000,AZN,1.00
Hyundai Sonata,25300,2015,2.4,43000,AZN,1.00
Hyundai Sonata,18500,2008,2.0,253000,AZN,1.00
Hyundai Sonata,6500,2001,2.2,330000,AZN,1.00
Hyundai Sonata,44300,1992,1.8,394000,AZN,1.00
Hyundai Sonata,17950,2011,2.4,112000,AZN,1.00
Hyundai Sonata,22300,2010,2.0,86000,AZN,1.00
Hyundai Sonata,20500,2012,2.0,101758,AZN,1.00
Hyundai Sonata,5000,1997,2.0,369000,AZN,1.00
Hyundai Sonata,15200,2006,2.0,224547,AZN,1.00
Hyundai Sonata,32500,2014,2.0,50000,AZN,1.00
Hyundai Sonata,21500,2011,2.0,52375,AZN,1.00
Hyundai Sonata,36000,2015,2.0,62000,AZN,1.00
Hyundai Sonata,16500,2007,2.4,195000,AZN,1.00
Hyundai Sonata,19500,2010,2.4,286000,AZN,1.00
Hyundai Sonata,16700,2008,2.4,186000,AZN,1.00
Hyundai Sonata,13700,2007,2.4,200000,AZN,1.00
Hyundai Sonata,15200,2006,2.4,154000,AZN,1.00
Hyundai Sonata,13800,2005,2.4,183775,AZN,1.00
Hyundai Sonata,19900,2016,2.0,43000,$,1.70
Hyundai Sonata,5200,1998,2.0,200250,AZN,1.00
Hyundai Sonata,17000,2009,2.4,197784,AZN,1.00
Hyundai Sonata,14000,2004,2.4,136000,AZN,1.00
Hyundai Sonata,13700,2006,2.4,200200,AZN,1.00
Hyundai Sonata,21500,2011,2.0,130000,AZN,1.00
Hyundai Sonata,21500,2011,2.0,86000,AZN,1.00
Hyundai Sonata,19300,2010,2.4,158000,AZN,1.00
Hyundai Sonata,4800,1995,2.0,295000,AZN,1.00
Hyundai Sonata,16600,2008,2.4,174230,AZN,1.00
Hyundai Sonata,16800,2008,2.4,196500,AZN,1.00
Hyundai Sonata,5400,1997,2.0,402933,AZN,1.00
Hyundai Sonata,30500,2016,2.0,36000,AZN,1.00
Hyundai Sonata,23000,2010,2.4,130800,AZN,1.00
Hyundai Sonata,21200,2010,2.4,145000,AZN,1.00
Hyundai Sonata,23500,2013,2.0,94400,AZN,1.00
Hyundai Sonata,18500,2008,2.0,166616,AZN,1.00
Hyundai Sonata,33300,2013,3.6,108000,AZN,1.00
Hyundai Sonata,24000,2015,2.4,60000,AZN,1.00
Hyundai Sonata,12500,2005,2.4,208122,AZN,1.00
Hyundai Sonata,15700,2006,2.4,237000,AZN,1.00
Hyundai Sonata,21600,2010,2.4,113000,AZN,1.00
Hyundai Sonata,2950,2008,1.6,139231,AZN,1.00
Hyundai Sonata,14800,2007,2.4,186000,AZN,1.00
Hyundai Sonata,4200,1995,2.0,260000,AZN,1.00
Hyundai Sonata,17600,2010,2.4,400000,AZN,1.00
Hyundai Sonata,17500,2010,2.4,132000,AZN,1.00
Hyundai Sonata,22000,2009,2.0,155000,AZN,1.00
Hyundai Sonata,21700,2012,2.0,160000,AZN,1.00
Hyundai Sonata,2500,1997,2.4,325142,AZN,1.00
Hyundai Sonata,17800,2010,2.4,123000,AZN,1.00
Hyundai Sonata,13500,2008,2.4,189000,AZN,1.00
Hyundai Sonata,19500,2010,2.4,109000,AZN,1.00
Hyundai Sonata,19500,2010,2.4,116000,AZN,1.00
Hyundai Sonata,25500,2011,2.4,99800,AZN,1.00
Hyundai Sonata,14800,2006,2.4,278000,AZN,1.00
Hyundai Sonata,20500,2010,2.4,132000,AZN,1.00
Hyundai Sonata,23300,2012,2.4,99000,AZN,1.00
Hyundai Sonata,20000,2009,2.0,168400,AZN,1.00
Hyundai Sonata,15500,2008,2.4,225000,AZN,1.00
Hyundai Sonata,22500,2012,2.4,140000,AZN,1.00
Hyundai Sonata,19000,2008,2.4,152000,AZN,1.00
Hyundai Sonata,19300,2009,2.4,175000,AZN,1.00
Hyundai Sonata,8000,2003,2.0,300000,AZN,1.00
Hyundai Sonata,19500,2010,2.4,124000,AZN,1.00
Hyundai Sonata,17900,2008,2.0,180000,AZN,1.00
Hyundai Sonata,17000,2008,2.0,112000,AZN,1.00
Hyundai Sonata,20000,2011,2.0,170000,AZN,1.00
Hyundai Sonata,11500,2006,6.0,148000,AZN,1.00
Hyundai Sonata,21600,1994,2.4,329000,AZN,1.00
Hyundai Sonata,12700,2005,2.4,240000,AZN,1.00
Hyundai Sonata,19200,2009,2.4,227000,AZN,1.00
Hyundai Sonata,13800,2005,2.4,181000,AZN,1.00
Hyundai Sonata,17500,2008,2.0,210000,AZN,1.00
Hyundai Sonata,15300,2007,2.4,175000,AZN,1.00
Hyundai Sonata,27500,2016,2.4,67300,AZN,1.00
Hyundai Sonata,21800,2015,2.0,72000,$,1.70
Hyundai Sonata,33500,2017,2.4,66000,AZN,1.00
Hyundai Sonata,3800,1996,1.5,230000,AZN,1.00
Hyundai Sonata,18300,2008,2.4,211000,AZN,1.00
Hyundai Sonata,9700,2002,2.7,250000,AZN,1.00
Hyundai Sonata,9800,2003,2.0,295428,AZN,1.00
Hyundai Sonata,13700,2005,2.4,195000,AZN,1.00
Hyundai Sonata,22700,2012,2.4,128000,AZN,1.00
Hyundai Sonata,6700,2010,2.4,95000,$,1.70
Hyundai Sonata,25500,2018,2.4,365,$,1.70
Hyundai Sonata,18500,2010,2.0,132000,AZN,1.00
Hyundai Sonata,19500,2013,2.4,100000,AZN,1.00
Hyundai Sonata,21000,2010,2.4,230000,AZN,1.00
Hyundai Sonata,19900,2011,2.0,82000,AZN,1.00
Hyundai Sonata,13000,2006,3.3,211580,AZN,1.00
Hyundai Sonata,23500,2014,2.0,95800,AZN,1.00
Hyundai Sonata,29700,1999,1.6,280000,AZN,1.00
Hyundai Sonata,14500,2005,2.4,262097,AZN,1.00
Hyundai Sonata,4500,1998,2.0,200000,AZN,1.00
Hyundai Sonata,14000,2008,2.0,300000,AZN,1.00
Hyundai Sonata,15800,2007,2.0,108000,AZN,1.00
Hyundai Sonata,25800,2012,2.4,78000,AZN,1.00
Hyundai Sonata,18900,2010,2.4,149800,AZN,1.00
Hyundai Sonata,14500,2006,2.4,213800,AZN,1.00
Hyundai Sonata,14750,2007,2.4,175000,AZN,1.00
Hyundai Sonata,17400,2009,2.0,230000,AZN,1.00
Hyundai Sonata,19500,2010,2.4,182000,AZN,1.00
Hyundai Sonata,20500,2011,2.0,91000,AZN,1.00
Hyundai Sonata,19300,2011,2.0,142000,AZN,1.00
Hyundai Sonata,15800,2014,1.7,16000,AZN,1.00
Hyundai Sonata,22400,2012,2.0,86000,AZN,1.00
Hyundai Sonata,15500,2010,2.0,233850,AZN,1.00
Hyundai Sonata,15400,2007,2.0,175000,AZN,1.00
Hyundai Sonata,22000,2012,2.4,104000,AZN,1.00
Hyundai Sonata,5900,2003,2.4,200000,AZN,1.00
Hyundai Sonata,19500,2009,2.4,123300,AZN,1.00
Hyundai Sonata,16800,2009,2.4,134000,AZN,1.00
Hyundai Sonata,20900,2011,2.4,150000,AZN,1.00
Hyundai Sonata,35400,2015,2.0,52000,AZN,1.00
Hyundai Sonata,23200,2011,2.4,135300,AZN,1.00
Hyundai Sonata,23500,2012,2.0,70358,AZN,1.00
Hyundai Sonata,8500,2002,2.0,480000,AZN,1.00
Hyundai Sonata,17200,2008,2.4,260000,AZN,1.00
Hyundai Sonata,15200,2005,2.4,62000,AZN,1.00
Hyundai Sonata,20600,2011,2.0,43000,AZN,1.00
Hyundai Sonata,15000,2007,2.4,200458,AZN,1.00
Hyundai Sonata,7999,2004,2.4,362263,AZN,1.00
Hyundai Sonata,19500,2012,2.0,60000,AZN,1.00
Hyundai Sonata,20500,2010,2.4,130000,AZN,1.00
Hyundai Sonata,23645,2010,2.0,178000,AZN,1.00
Hyundai Sonata,18200,2008,2.4,16000,AZN,1.00
Hyundai Sonata,25000,2017,2.0,5400,$,1.70
Hyundai Sonata,19700,2010,2.4,82000,AZN,1.00
Hyundai Sonata,27200,2015,2.4,55345,AZN,1.00
Hyundai Sonata,17700,2009,2.0,180000,AZN,1.00
Hyundai Sonata,18700,2016,2.0,28700,$,1.70
Hyundai Sonata,13850,2007,2.4,176000,AZN,1.00
Hyundai Sonata,20300,2012,2.0,76000,AZN,1.00
Hyundai Sonata,18500,2010,2.4,155000,AZN,1.00
Hyundai Sonata,16000,2007,2.4,300000,AZN,1.00
Hyundai Sonata,33500,2016,2.0,64000,AZN,1.00
Hyundai Sonata,5500,1998,2.0,237000,AZN,1.00
Hyundai Sonata,17800,2008,2.4,124000,AZN,1.00
Hyundai Sonata,20000,2011,2.4,130000,AZN,1.00
Hyundai Sonata,22000,2012,2.0,79000,AZN,1.00
Hyundai Sonata,21800,2010,2.4,77500,AZN,1.00
Hyundai Sonata,19000,2009,2.4,230000,AZN,1.00
Hyundai Sonata,29700,2014,2.0,33500,AZN,1.00
Hyundai Sonata,32500,2015,2.0,55000,AZN,1.00
Hyundai Sonata,21300,2013,2.0,68280,AZN,1.00
Hyundai Sonata,21400,2010,2.4,150000,AZN,1.00
Hyundai Sonata,27000,2014,2.0,57,$,1.70
Hyundai Sonata,24000,2012,2.0,160000,AZN,1.00
Hyundai Sonata,19500,2010,2.4,210000,AZN,1.00
Hyundai Sonata,9000,2014,2.4,65000,$,1.70
Hyundai Sonata,20700,2011,2.0,59600,AZN,1.00
Hyundai Sonata,19900,2011,2.4,105000,AZN,1.00
Hyundai Sonata,27500,2010,2.4,31000,AZN,1.00
Hyundai Sonata,7700,2000,2.0,360000,AZN,1.00
Hyundai Sonata,20500,2011,2.4,85000,AZN,1.00
Hyundai Sonata,17800,2016,2.4,41000,$,1.70
Hyundai Sonata,18000,2009,2.4,172000,AZN,1.00
Hyundai Sonata,16800,2008,2.4,290000,AZN,1.00
Hyundai Sonata,12500,2006,3.3,175893,AZN,1.00
Hyundai Sonata,4800,1998,2.0,210000,AZN,1.00
Hyundai Sonata,5700,1997,2.0,123000,AZN,1.00
Hyundai Sonata,18200,2008,2.0,189000,AZN,1.00
Hyundai Sonata,5200,1996,2.0,320580,AZN,1.00
Hyundai Sonata,17800,2008,2.0,128050,AZN,1.00
Hyundai Sonata,20144,2008,2.4,184001,AZN,1.00
Hyundai Sonata,15700,2007,2.0,218000,AZN,1.00
Hyundai Sonata,18000,2008,2.4,207000,AZN,1.00
Hyundai Sonata,21000,2017,2.0,22400,$,1.70
Hyundai Sonata,4500,1997,1.8,358000,AZN,1.00
Hyundai Sonata,14300,2006,2.0,275000,AZN,1.00
Hyundai Sonata,19500,2007,2.0,102000,AZN,1.00
Hyundai Sonata,14800,2007,2.4,245000,AZN,1.00
Hyundai Sonata,18000,2011,2.0,146000,AZN,1.00
Hyundai Sonata,20300,2012,2.4,82000,AZN,1.00
Hyundai Sonata,13800,2006,2.4,204000,AZN,1.00
Hyundai Sonata,16500,2008,2.4,103000,AZN,1.00
Hyundai Sonata,17500,2010,2.4,195000,AZN,1.00
Hyundai Sonata,18500,2009,2.4,179500,AZN,1.00
Hyundai Sonata,25200,2014,2.4,79700,AZN,1.00
Hyundai Sonata,22500,2010,2.4,122000,AZN,1.00
Hyundai Sonata,21900,2010,2.4,159000,AZN,1.00
Hyundai Sonata,13300,2006,2.4,272000,AZN,1.00
Hyundai Sonata,18500,2009,2.4,183000,AZN,1.00
Hyundai Sonata,25500,2010,2.0,106500,AZN,1.00
Hyundai Sonata,5200,2002,1.6,370019,AZN,1.00
Hyundai Sonata,19600,2012,2.0,77777,AZN,1.00
Hyundai Sonata,19000,2008,2.4,260000,AZN,1.00
Hyundai Sonata,16800,2008,2.4,204000,AZN,1.00
Hyundai Sonata,3500,1996,2.0,350000,AZN,1.00
Hyundai Sonata,18950,2012,2.0,56000,AZN,1.00
Hyundai Sonata,14700,2007,2.4,174000,AZN,1.00
Hyundai Sonata,17600,2008,2.0,144000,AZN,1.00
Hyundai Sonata,21500,2009,3.3,158300,AZN,1.00
Hyundai Sonata,19000,2011,2.0,130000,AZN,1.00
Hyundai Sonata,21500,2010,2.4,138000,AZN,1.00
Hyundai Sonata,12300,2005,2.4,70000,AZN,1.00
Hyundai Sonata,17000,2009,2.4,190000,AZN,1.00
Hyundai Sonata,8000,2011,1.7,136000,AZN,1.00
Hyundai Sonata,25508,2013,2.0,165000,AZN,1.00
Hyundai Sonata,26500,2013,2.4,98000,AZN,1.00
Hyundai Sonata,9500,2003,2.0,204000,AZN,1.00
Hyundai Sonata,16400,2007,2.4,113000,AZN,1.00
Hyundai Sonata,8100,2000,4.4,350000,AZN,1.00
Hyundai Sonata,7700,2001,2.0,236538,AZN,1.00
Hyundai Sonata,21000,2012,2.0,96000,AZN,1.00
Hyundai Sonata,22800,2012,2.4,92000,AZN,1.00
Hyundai Sonata,22000,2010,2.4,144000,AZN,1.00
Hyundai Sonata,21500,2012,2.4,92883,AZN,1.00
Hyundai Sonata,17000,2008,2.4,199000,AZN,1.00
Hyundai Sonata,19600,2013,2.4,92000,AZN,1.00
Hyundai Sonata,7500,2004,2.0,25000,AZN,1.00
Hyundai Sonata,17900,2008,2.0,117000,AZN,1.00
Hyundai Sonata,16800,2009,2.4,200000,AZN,1.00
Hyundai Sonata,20500,2011,2.0,86000,AZN,1.00
Hyundai Sonata,13400,2007,2.4,176000,AZN,1.00
Hyundai Sonata,23400,2012,2.4,91000,AZN,1.00
Hyundai Sonata,22000,1999,2.2,370000,AZN,1.00
Hyundai Sonata,13900,2006,2.4,185000,AZN,1.00
Hyundai Sonata,20400,2011,2.4,142000,AZN,1.00
Hyundai Sonata,27000,2015,2.4,61000,AZN,1.00
Hyundai Sonata,14500,2005,2.4,223000,AZN,1.00
Hyundai Sonata,13100,2004,2.4,247000,AZN,1.00
Hyundai Sonata,21000,2011,2.4,114380,AZN,1.00
Hyundai Sonata,22800,2012,2.0,82700,AZN,1.00
Hyundai Sonata,18700,2009,2.0,131000,AZN,1.00
Hyundai Sonata,7200,2004,2.0,250000,AZN,1.00
Hyundai Sonata,47900,2019,2.0,0,AZN,1.00
Hyundai Sonata,8700,2003,2.0,282029,AZN,1.00
Hyundai Sonata,20700,2015,2.4,18500,$,1.70
Hyundai Sonata,18900,2015,2.4,65000,$,1.70
Hyundai Sonata,14600,2007,2.0,158000,AZN,1.00
Hyundai Sonata,13800,2006,2.4,223988,AZN,1.00
Hyundai Sonata,2900,1985,1.3,214000,AZN,1.00
Hyundai Sonata,18700,2012,2.4,63000,AZN,1.00
Hyundai Sonata,17000,2007,2.0,250000,AZN,1.00
Hyundai Sonata,15000,2006,2.4,127400,AZN,1.00
Hyundai Sonata,14300,2005,2.4,281000,AZN,1.00
Hyundai Sonata,24500,2011,2.4,135000,AZN,1.00
Hyundai Sonata,18200,2008,2.4,160000,AZN,1.00
Hyundai Sonata,17200,2009,2.4,190200,AZN,1.00
Hyundai Sonata,14000,2011,1.4,198000,AZN,1.00
Hyundai Sonata,25800,2014,2.4,79300,AZN,1.00
Hyundai Sonata,19000,2009,2.4,193000,AZN,1.00
Hyundai Sonata,12500,2006,2.4,356000,AZN,1.00
Hyundai Sonata,21000,2012,2.0,98000,AZN,1.00
Hyundai Sonata,15400,2007,2.4,177000,AZN,1.00
Hyundai Sonata,18500,2014,2.0,90000,$,1.70
Hyundai Sonata,20500,2011,2.0,112000,AZN,1.00
Hyundai Sonata,17000,2009,2.0,212000,AZN,1.00
Hyundai Sonata,16800,2007,2.4,51000,AZN,1.00
Hyundai Sonata,25500,2014,2.4,56000,AZN,1.00
Hyundai Sonata,12500,2007,2.4,220000,AZN,1.00
Hyundai Sonata,18500,2008,2.0,143000,AZN,1.00
Hyundai Sonata,4400,1998,1.8,200000,AZN,1.00
Hyundai Sonata,12000,2001,4.3,283000,AZN,1.00
Hyundai Sonata,13700,2005,2.4,217000,AZN,1.00
Hyundai Sonata,22100,2011,2.4,67000,AZN,1.00
Hyundai Sonata,10500,2005,2.7,190000,AZN,1.00
Hyundai Sonata,6760,1998,2.0,220000,AZN,1.00
Hyundai Sonata,10900,2007,2.0,131250,AZN,1.00
Hyundai Sonata,15400,2007,2.0,197000,AZN,1.00
Hyundai Sonata,24500,2014,2.0,95000,AZN,1.00
Hyundai Sonata,27380,2010,2.0,191385,AZN,1.00
Hyundai Sonata,15300,2005,2.4,138700,AZN,1.00
Hyundai Sonata,17000,2009,2.3,150000,AZN,1.00
Hyundai Sonata,21500,2011,2.0,61000,AZN,1.00
Hyundai Sonata,13800,2007,2.0,232928,AZN,1.00
Hyundai Sonata,22300,2012,2.4,126000,AZN,1.00
Hyundai Sonata,17000,2007,2.4,169497,AZN,1.00
Hyundai Sonata,15800,2010,2.0,230545,AZN,1.00
Hyundai Sonata,19500,2011,2.0,98000,AZN,1.00
Hyundai Sonata,17000,2007,2.0,250000,AZN,1.00
Hyundai Sonata,15500,2007,2.4,130000,AZN,1.00
Hyundai Sonata,18900,2013,2.0,105000,AZN,1.00
Hyundai Sonata,21200,2012,2.0,120000,AZN,1.00
Hyundai Sonata,18500,2008,2.4,148000,AZN,1.00
Hyundai Sonata,20700,2016,2.4,29960,$,1.70
Hyundai Sonata,20500,2010,2.4,128951,AZN,1.00
Hyundai Sonata,15700,2009,2.4,194500,AZN,1.00
Hyundai Sonata,25000,2015,1.6,62000,AZN,1.00
Hyundai Sonata,19800,2010,2.4,90000,AZN,1.00
Hyundai Sonata,26400,2009,2.4,150000,AZN,1.00
Hyundai Sonata,16200,2009,2.0,168000,AZN,1.00
Hyundai Sonata,21500,2011,2.4,59000,AZN,1.00
Hyundai Sonata,18700,2009,2.0,234670,AZN,1.00
Hyundai Sonata,15000,2007,2.0,153280,AZN,1.00
Hyundai Sonata,15800,2008,2.0,173500,AZN,1.00
Hyundai Sonata,18500,2011,2.0,112975,AZN,1.00
Hyundai Sonata,23908,2008,2.0,150000,AZN,1.00
Hyundai Sonata,19500,2009,2.4,132000,AZN,1.00
Hyundai Sonata,16800,2008,2.4,172000,AZN,1.00
Hyundai Sonata,19800,2010,2.4,147000,AZN,1.00
Hyundai Sonata,19750,2010,2.4,137123,AZN,1.00
Hyundai Sonata,14500,2007,2.4,235000,AZN,1.00
Hyundai Sonata,28000,2014,2.0,69500,AZN,1.00
Hyundai Sonata,6900,1996,2.0,346400,AZN,1.00
Hyundai Sonata,18300,2008,2.4,170000,AZN,1.00
Hyundai Sonata,18800,2011,2.0,132000,AZN,1.00
Hyundai Sonata,18000,2008,2.0,90000,AZN,1.00
Hyundai Sonata,18300,2008,2.4,173000,AZN,1.00
Hyundai Sonata,19300,2009,2.4,133200,AZN,1.00
Hyundai Sonata,18200,2008,2.0,132000,AZN,1.00
Hyundai Sonata,19300,2008,2.0,187000,AZN,1.00
Hyundai Sonata,20500,2009,2.0,120000,AZN,1.00
Hyundai Sonata,20000,2010,2.0,116000,AZN,1.00
Hyundai Sonata,19000,2009,2.0,178000,AZN,1.00
Hyundai Sonata,24200,2014,1.6,67777,AZN,1.00
Hyundai Sonata,21500,2008,2.4,107200,AZN,1.00
Hyundai Sonata,32800,2010,3.2,196000,AZN,1.00
Hyundai Sonata,32000,2008,1.5,133000,AZN,1.00
Hyundai Sonata,12800,2005,2.4,185000,AZN,1.00
Hyundai Sonata,21500,2014,2.4,119200,$,1.70
Hyundai Sonata,20000,2010,2.4,131500,AZN,1.00
Hyundai Sonata,26400,2018,2.4,1800,$,1.70
Hyundai Sonata,12500,2005,2.4,224500,AZN,1.00
Hyundai Sonata,9200,2004,2.0,289222,AZN,1.00
Hyundai Sonata,15000,2007,2.4,250000,AZN,1.00
Hyundai Sonata,28400,2014,2.4,93000,AZN,1.00
Hyundai Sonata,22800,2005,4.5,163000,AZN,1.00
Hyundai Sonata,20850,2012,2.0,97000,AZN,1.00
Hyundai Sonata,26500,2016,2.4,60527,AZN,1.00
Hyundai Sonata,23900,2014,2.0,100000,AZN,1.00
Hyundai Sonata,21000,2004,1.6,130934,AZN,1.00
Hyundai Sonata,18000,2008,2.0,180000,AZN,1.00
Hyundai Sonata,19800,2007,1.7,137000,AZN,1.00
Hyundai Sonata,10000,2015,2.4,97800,$,1.70
Hyundai Sonata,26202,2010,2.4,133000,AZN,1.00
Hyundai Sonata,19300,2009,2.4,242000,AZN,1.00
Hyundai Sonata,20500,2012,2.0,120000,AZN,1.00
Hyundai Sonata,14300,2005,2.4,200275,AZN,1.00
Hyundai Sonata,21500,2014,2.4,87000,$,1.70
Hyundai Sonata,15400,2007,2.4,153000,AZN,1.00
Hyundai Sonata,18200,2009,2.0,160000,AZN,1.00
Hyundai Sonata,18200,2010,2.4,110345,AZN,1.00
Hyundai Sonata,21800,1999,2.4,340000,AZN,1.00
Hyundai Sonata,23900,2015,2.4,80150,AZN,1.00
Hyundai Sonata,23000,2014,2.0,76000,AZN,1.00
Hyundai Sonata,24500,2014,1.6,37000,AZN,1.00
Hyundai Sonata,16500,2008,2.4,170000,AZN,1.00
Hyundai Sonata,7400,2003,2.0,172024,AZN,1.00
Hyundai Sonata,16000,2009,2.4,134000,AZN,1.00
Hyundai Sonata,19900,2009,2.0,119000,AZN,1.00
Hyundai Sonata,22000,2010,2.4,158000,AZN,1.00
Hyundai Sonata,23900,2014,2.4,33256,AZN,1.00
Hyundai Sonata,15300,2000,2.5,300820,AZN,1.00
Hyundai Sonata,24300,2005,3.3,200000,AZN,1.00
Hyundai Sonata,32930,2010,2.0,85000,AZN,1.00
Hyundai Sonata,27000,1998,1.8,298000,AZN,1.00
Hyundai Sonata,18000,2012,2.4,296000,AZN,1.00
Hyundai Sonata,21630,2011,2.4,107600,AZN,1.00
Hyundai Sonata,11500,2005,2.4,220000,AZN,1.00
Hyundai Sonata,22400,2012,2.0,68000,AZN,1.00
Hyundai Sonata,4300,1996,2.0,278649,AZN,1.00
Hyundai Sonata,12000,2014,1.7,67000,AZN,1.00
Hyundai Sonata,24300,2006,2.2,211000,AZN,1.00
Hyundai Sonata,17800,2008,2.4,169500,AZN,1.00
Hyundai Sonata,17500,2008,2.4,157000,AZN,1.00
Hyundai Sonata,23800,2014,2.4,63800,AZN,1.00
Hyundai Sonata,17500,2015,2.0,45000,$,1.70
Hyundai Sonata,23500,2013,2.0,52000,AZN,1.00
Hyundai Sonata,23500,2013,2.0,52000,AZN,1.00
Hyundai Sonata,8400,2004,1.8,350770,AZN,1.00
Hyundai Sonata,13800,1995,2.0,260500,AZN,1.00
Hyundai Sonata,18500,1986,1.3,100000,AZN,1.00
Hyundai Sonata,15500,1999,1.8,250000,AZN,1.00
Hyundai Sonata,5700,2006,1.6,78059,AZN,1.00
Hyundai Sonata,25200,2015,2.4,56700,AZN,1.00
Hyundai Sonata,22000,2010,2.4,170000,AZN,1.00
Hyundai Sonata,30500,2015,2.4,42000,AZN,1.00
Hyundai Sonata,19700,2013,2.4,89500,AZN,1.00
Hyundai Sonata,44000,2018,2.4,2600,AZN,1.00
Hyundai Sonata,22900,2009,1.4,186000,AZN,1.00
Hyundai Sonata,19900,2012,2.0,62000,AZN,1.00
Hyundai Sonata,14800,2006,2.4,181000,AZN,1.00
Hyundai Sonata,18500,2009,2.0,100260,AZN,1.00
Hyundai Sonata,18800,2009,2.0,134321,AZN,1.00
Hyundai Sonata,20300,2013,2.4,106778,AZN,1.00
Hyundai Sonata,26800,2015,2.4,117600,AZN,1.00
