car_name,price,year,engine,mileage,valyuta,exchange_rate
Opel Astra,7700,1998,1.6,226141,AZN,1.00
Opel Astra,7800,2000,1.6,125521,AZN,1.00
Opel Astra,5300,1998,1.8,137000,AZN,1.00
Opel Astra,10500,2005,1.6,190000,AZN,1.00
Opel Astra,8800,1999,2.0,232000,AZN,1.00
Opel Astra,15200,1999,1.8,220000,AZN,1.00
Opel Astra,8700,1998,1.6,268423,AZN,1.00
Opel Astra,8500,1998,1.6,320000,AZN,1.00
Opel Astra,12500,2005,1.4,111981,AZN,1.00
Opel Astra,5755,1996,1.6,211111,AZN,1.00
Opel Astra,8000,2000,2.0,368216,AZN,1.00
Opel Astra,8300,1998,1.4,233000,AZN,1.00
Opel Astra,12900,2008,1.5,202111,AZN,1.00
Opel Astra,14200,2007,1.9,196700,AZN,1.00
Opel Astra,7800,1998,1.6,210000,AZN,1.00
Opel Astra,8600,1999,1.6,300000,AZN,1.00
Opel Astra,7900,1998,1.6,309905,AZN,1.00
Opel Astra,5200,1995,1.6,479000,AZN,1.00
Opel Astra,3700,1993,1.6,515658,AZN,1.00
Opel Astra,5300,1997,1.6,268450,AZN,1.00
Opel Astra,11800,1997,1.8,227000,AZN,1.00
Opel Astra,8800,2001,1.6,236000,AZN,1.00
Opel Astra,8700,2001,1.6,200000,AZN,1.00
Opel Astra,8300,1998,1.6,288000,AZN,1.00
Opel Astra,12200,2008,1.3,177000,AZN,1.00
Opel Astra,7800,1998,1.6,315175,AZN,1.00
Opel Astra,8700,2000,1.6,206728,AZN,1.00
Opel Astra,11300,2006,1.3,236000,AZN,1.00
Opel Astra,7500,1998,1.6,334000,AZN,1.00
Opel Astra,12000,2005,1.8,250000,AZN,1.00
Opel Astra,13700,2009,1.4,135000,AZN,1.00
Opel Astra,14500,2009,1.4,157000,AZN,1.00
Opel Astra,11800,2008,1.3,216000,AZN,1.00
Opel Astra,8900,2000,1.6,235000,AZN,1.00
Opel Astra,13900,2008,1.7,194000,AZN,1.00
Opel Astra,3900,1992,2.0,240000,AZN,1.00
Opel Astra,8200,1999,2.0,325000,AZN,1.00
Opel Astra,8100,1998,1.8,415000,AZN,1.00
Opel Astra,8500,1998,1.8,320000,AZN,1.00
Opel Astra,11500,2006,1.3,159000,AZN,1.00
Opel Astra,8000,2000,1.8,178965,AZN,1.00
Opel Astra,11300,2006,1.4,233000,AZN,1.00
Opel Astra,11500,2006,1.3,200300,AZN,1.00
Opel Astra,9900,2000,2.0,312532,AZN,1.00
Opel Astra,8100,1998,1.8,230000,AZN,1.00
Opel Astra,4500,1996,1.6,300000,AZN,1.00
Opel Astra,7900,2000,1.6,125467,AZN,1.00
Opel Astra,5500,1997,1.6,401000,AZN,1.00
Opel Astra,7800,2000,1.6,264927,AZN,1.00
Opel Astra,7600,1998,1.8,264000,AZN,1.00
Opel Astra,8100,1999,1.8,330000,AZN,1.00
Opel Astra,8600,1999,1.6,232000,AZN,1.00
Opel Astra,5300,1994,1.6,450000,AZN,1.00
Opel Astra,10500,2006,1.3,334600,AZN,1.00
Opel Astra,11900,2000,2.0,274272,AZN,1.00
Opel Astra,10500,2007,1.8,127900,AZN,1.00
Opel Astra,12200,2006,1.3,216534,AZN,1.00
Opel Astra,14300,2005,1.8,184000,AZN,1.00
Opel Astra,13700,2007,1.3,128000,AZN,1.00
Opel Astra,11400,2007,1.6,188500,AZN,1.00
Opel Astra,6800,1998,1.6,238000,AZN,1.00
Opel Astra,5300,1993,1.8,345678,AZN,1.00
Opel Astra,14000,2007,1.3,220000,AZN,1.00
Opel Astra,5600,1992,1.8,400000,AZN,1.00
Opel Astra,12200,2008,1.6,170000,AZN,1.00
Opel Astra,6300,1995,2.0,267026,AZN,1.00
Opel Astra,7600,1998,1.6,266451,AZN,1.00
Opel Astra,8700,1999,1.6,377000,AZN,1.00
Opel Astra,7700,1999,1.6,215410,AZN,1.00
Opel Astra,8500,1998,1.6,332938,AZN,1.00
Opel Astra,8600,2000,1.8,284400,AZN,1.00
Opel Astra,12500,2007,1.4,185000,AZN,1.00
Opel Astra,12700,2008,1.4,152650,AZN,1.00
Opel Astra,15000,2009,1.4,97000,AZN,1.00
Opel Astra,7000,1999,1.6,300000,AZN,1.00
Opel Astra,9600,2006,1.3,170000,AZN,1.00
Opel Astra,13200,2006,1.4,123567,AZN,1.00
Opel Astra,11500,2006,1.3,183041,AZN,1.00
Opel Astra,15700,2008,1.9,241000,AZN,1.00
Opel Astra,10500,2004,2.0,333966,AZN,1.00
Opel Astra,16800,2011,1.3,85000,AZN,1.00
Opel Astra,4300,1996,1.6,250000,AZN,1.00
Opel Astra,12500,2006,1.4,223000,AZN,1.00
Opel Astra,6800,1997,1.4,167088,AZN,1.00
Opel Astra,8700,1998,1.6,165000,AZN,1.00
Opel Astra,5500,1994,1.6,410000,AZN,1.00
Opel Astra,7800,1999,1.6,291000,AZN,1.00
Opel Astra,12800,2009,1.4,174000,AZN,1.00
Opel Astra,5600,1996,1.6,170000,AZN,1.00
Opel Astra,8300,2002,1.6,360200,AZN,1.00
Opel Astra,5800,1996,1.6,330300,AZN,1.00
Opel Astra,18500,2013,1.4,33000,AZN,1.00
Opel Astra,8300,1999,1.6,211000,AZN,1.00
Opel Astra,8300,1998,1.6,250000,AZN,1.00
Opel Astra,12500,2007,1.4,116000,AZN,1.00
Opel Astra,11700,2008,1.3,177800,AZN,1.00
Opel Astra,5600,1995,1.6,356000,AZN,1.00
Opel Astra,9500,2005,1.8,223000,AZN,1.00
Opel Astra,11600,2005,1.4,126500,AZN,1.00
Opel Astra,13100,2009,1.4,125600,AZN,1.00
Opel Astra,10800,2005,1.6,160000,AZN,1.00
Opel Astra,11500,2006,1.3,295500,AZN,1.00
Opel Astra,9500,2001,1.6,230000,AZN,1.00
Opel Astra,8400,2000,1.6,360000,AZN,1.00
Opel Astra,5500,1996,1.6,456586,AZN,1.00
Opel Astra,12800,2006,1.9,310000,AZN,1.00
Opel Astra,11500,2008,1.8,155000,AZN,1.00
Opel Astra,4800,1994,1.4,168225,AZN,1.00
Opel Astra,8700,2000,1.6,330060,AZN,1.00
Opel Astra,7300,1994,2.0,327000,AZN,1.00
Opel Astra,12000,2005,1.4,153000,AZN,1.00
Opel Astra,11500,1997,2.4,269000,AZN,1.00
Opel Astra,9300,1999,1.8,157208,AZN,1.00
Opel Astra,8300,2001,1.6,280000,AZN,1.00
Opel Astra,5600,1996,1.6,269734,AZN,1.00
Opel Astra,7700,1999,1.6,310000,AZN,1.00
Opel Astra,5400,1997,1.6,390000,AZN,1.00
Opel Astra,7900,1998,1.6,240000,AZN,1.00
Opel Astra,7000,1998,1.6,330000,AZN,1.00
Opel Astra,12500,2007,1.3,187202,AZN,1.00
Opel Astra,8200,1998,2.0,380000,AZN,1.00
Opel Astra,7800,2000,1.6,240242,AZN,1.00
Opel Astra,8800,2002,1.7,120000,AZN,1.00
Opel Astra,7900,1999,1.6,140000,AZN,1.00
Opel Astra,6100,1996,1.6,240000,AZN,1.00
Opel Astra,9200,2000,1.6,315000,AZN,1.00
Opel Astra,12500,2008,1.8,160000,AZN,1.00
Opel Astra,4600,1997,1.6,235000,AZN,1.00
Opel Astra,9500,1999,1.6,338837,AZN,1.00
Opel Astra,12700,2008,1.7,146914,AZN,1.00
Opel Astra,5000,1993,1.4,420000,AZN,1.00
Opel Astra,11200,1999,1.8,345000,AZN,1.00
Opel Astra,12000,2006,1.3,13000,AZN,1.00
Opel Astra,9300,1999,1.6,321000,AZN,1.00
Opel Astra,8000,1998,1.6,244000,AZN,1.00
Opel Astra,12800,2005,1.3,170000,AZN,1.00
Opel Astra,11800,2007,1.3,250000,AZN,1.00
Opel Astra,8500,2000,1.6,350000,AZN,1.00
Opel Astra,15000,2009,1.4,167000,AZN,1.00
Opel Astra,8500,1999,1.6,117000,AZN,1.00
Opel Astra,12900,2007,1.4,148000,AZN,1.00
Opel Astra,8400,1998,1.6,315000,AZN,1.00
Opel Astra,11000,2008,1.3,217000,AZN,1.00
Opel Astra,9300,2004,1.6,349724,AZN,1.00
Opel Astra,8200,1998,1.6,265155,AZN,1.00
Opel Astra,4400,1999,1.6,234000,AZN,1.00
Opel Astra,5500,1996,1.6,450000,AZN,1.00
Opel Astra,7800,1999,1.6,242500,AZN,1.00
Opel Astra,8500,2001,1.6,291238,AZN,1.00
Opel Astra,9900,1999,1.6,245000,AZN,1.00
Opel Astra,8500,2002,1.6,380000,AZN,1.00
Opel Astra,8000,1999,1.4,194550,AZN,1.00
Opel Astra,8400,2000,1.8,247568,AZN,1.00
Opel Astra,8300,2000,1.6,351982,AZN,1.00
Opel Astra,8800,2000,1.6,331169,AZN,1.00
Opel Astra,7700,1999,1.6,340000,AZN,1.00
Opel Astra,8600,2000,1.6,225888,AZN,1.00
Opel Astra,8800,1998,1.6,100050,AZN,1.00
Opel Astra,12000,2005,1.5,210000,AZN,1.00
Opel Astra,13600,2005,1.8,129000,AZN,1.00
Opel Astra,14800,1998,1.8,261000,AZN,1.00
Opel Astra,8500,2012,3.6,134100,AZN,1.00
Opel Astra,9500,1997,2.4,416000,AZN,1.00
Opel Astra,10500,2006,2.4,140670,AZN,1.00
Opel Astra,6800,1999,1.6,292323,AZN,1.00
Opel Astra,12500,2006,1.4,152000,AZN,1.00
Opel Astra,7700,1998,1.6,285000,AZN,1.00
Opel Astra,7800,1999,1.6,123456,AZN,1.00
Opel Astra,4650,1992,1.8,421000,AZN,1.00
Opel Astra,8000,2000,1.6,333000,AZN,1.00
Opel Astra,11500,2007,1.6,150000,AZN,1.00
Opel Astra,8700,2000,1.6,219900,AZN,1.00
Opel Astra,9000,1999,1.6,446000,AZN,1.00
Opel Astra,10800,2006,1.9,268452,AZN,1.00
Opel Astra,8700,2000,1.6,280000,AZN,1.00
Opel Astra,12300,2011,1.6,209000,AZN,1.00
Opel Astra,11500,2008,1.9,346000,AZN,1.00
Opel Astra,15800,2009,1.6,158000,AZN,1.00
Opel Astra,4000,1994,1.8,325000,AZN,1.00
Opel Astra,14000,2005,1.8,209427,AZN,1.00
Opel Astra,8500,2000,1.6,250000,AZN,1.00
Opel Astra,14500,2008,1.7,176000,AZN,1.00
Opel Astra,8700,1999,1.8,354580,AZN,1.00
Opel Astra,8400,2000,1.6,360000,AZN,1.00
Opel Astra,10500,2004,1.8,251000,AZN,1.00
Opel Astra,13700,2007,1.9,235965,AZN,1.00
Opel Astra,7200,1999,2.0,231546,AZN,1.00
Opel Astra,11400,2006,1.3,161000,AZN,1.00
Opel Astra,9300,2000,1.6,190000,AZN,1.00
Opel Astra,13500,2007,1.3,191256,AZN,1.00
Opel Astra,15500,2006,1.9,286873,AZN,1.00
Opel Astra,11000,2005,1.4,236000,AZN,1.00
Opel Astra,5000,1995,1.6,230000,AZN,1.00
Opel Astra,8850,2000,1.8,267000,AZN,1.00
Opel Astra,9500,1999,1.6,335000,AZN,1.00
Opel Astra,8500,2000,1.8,210393,AZN,1.00
Opel Astra,11500,2005,1.4,188000,AZN,1.00
Opel Astra,12700,2008,1.3,185000,AZN,1.00
Opel Astra,9600,1999,1.6,230000,AZN,1.00
Opel Astra,42360,2016,1.6,40000,AZN,1.00
Opel Astra,8700,1999,1.6,254000,AZN,1.00
Opel Astra,13700,2007,1.7,178000,AZN,1.00
Opel Astra,4600,1997,1.6,350000,AZN,1.00
Opel Astra,8700,1998,1.6,32357,AZN,1.00
Opel Astra,8300,2007,1.5,161000,AZN,1.00
Opel Astra,11000,2005,1.7,334973,AZN,1.00
Opel Astra,11000,2005,1.8,225000,AZN,1.00
Opel Astra,8950,1998,2.0,235000,AZN,1.00
Opel Astra,12000,2005,1.4,172543,AZN,1.00
Opel Astra,21500,2012,1.6,137458,AZN,1.00
Opel Astra,9200,2004,1.6,238000,AZN,1.00
Opel Astra,4500,1995,1.6,321440,AZN,1.00
Opel Astra,5500,2002,1.6,160000,$,1.70
Opel Astra,5850,2006,1.5,204000,AZN,1.00
Opel Astra,12500,1985,1.5,176985,AZN,1.00
Opel Astra,9800,2000,1.6,330000,AZN,1.00
Opel Astra,12800,2005,1.8,196000,AZN,1.00
Opel Astra,4600,2005,1.5,250000,AZN,1.00
Opel Astra,5200,1997,1.6,285000,AZN,1.00
Opel Astra,8000,1999,1.6,275685,AZN,1.00
Opel Astra,11600,2008,1.8,146000,AZN,1.00
Opel Astra,7600,1999,1.6,288450,AZN,1.00
Opel Astra,25900,2015,1.6,49000,AZN,1.00
Opel Astra,8300,1999,1.6,533558,AZN,1.00
Opel Astra,4550,1993,1.6,373000,AZN,1.00
Opel Astra,4800,1996,1.6,473000,AZN,1.00
Opel Astra,6800,1999,1.6,320000,AZN,1.00
Opel Astra,10000,1999,1.8,120145,AZN,1.00
Opel Astra,11300,1991,1.6,150000,AZN,1.00
Opel Astra,6200,2006,1.6,120000,AZN,1.00
Opel Astra,12200,2006,1.4,164000,AZN,1.00
Opel Astra,11800,2006,1.3,235000,AZN,1.00
Opel Astra,8900,2000,1.6,220000,AZN,1.00
Opel Astra,12800,2008,1.7,200000,AZN,1.00
Opel Astra,7900,2000,1.6,333000,AZN,1.00
Opel Astra,4500,1996,1.7,490000,AZN,1.00
Opel Astra,8500,2000,1.6,256000,AZN,1.00
Opel Astra,5200,1994,1.6,225325,AZN,1.00
Opel Astra,8600,1998,1.6,210000,AZN,1.00
Opel Astra,5600,1996,1.8,254000,AZN,1.00
Opel Astra,10000,2006,1.9,275000,AZN,1.00
Opel Astra,8800,1998,1.6,270000,AZN,1.00
Opel Astra,9200,2001,1.8,286000,AZN,1.00
Opel Astra,12200,2005,1.6,175000,AZN,1.00
Opel Astra,7600,1999,1.6,450000,AZN,1.00
Opel Astra,8450,2000,1.6,302945,AZN,1.00
Opel Astra,12600,2008,1.7,24000,AZN,1.00
Opel Astra,7500,1999,1.6,529000,AZN,1.00
Opel Astra,7900,1999,1.6,300000,AZN,1.00
Opel Astra,11400,2005,1.4,132000,AZN,1.00
Opel Astra,17800,2010,1.4,230000,AZN,1.00
Opel Astra,23600,2012,2.0,90000,AZN,1.00
Opel Astra,13500,2008,1.9,296000,AZN,1.00
Opel Astra,11800,2006,1.4,219800,AZN,1.00
Opel Astra,8800,1998,1.6,290000,AZN,1.00
Opel Astra,4800,1995,1.6,245162,AZN,1.00
Opel Astra,3900,1996,1.6,437931,AZN,1.00
Opel Astra,7400,1998,1.6,225700,AZN,1.00
Opel Astra,8500,2002,1.6,355000,AZN,1.00
Opel Astra,8500,1999,1.6,370000,AZN,1.00
Opel Astra,8800,2000,1.6,302974,AZN,1.00
Opel Astra,12550,2006,1.4,174400,AZN,1.00
Opel Astra,11800,2005,1.4,253956,AZN,1.00
Opel Astra,13600,2006,1.8,285000,AZN,1.00
Opel Astra,9500,2000,1.6,234000,AZN,1.00
Opel Astra,12800,2005,1.7,158000,AZN,1.00
Opel Astra,12800,2008,1.8,125000,AZN,1.00
Opel Astra,10800,2006,1.3,285000,AZN,1.00
Opel Astra,17500,2013,1.3,215000,AZN,1.00
Opel Astra,8500,1999,1.8,360000,AZN,1.00
Opel Astra,12759,2008,1.3,100000,AZN,1.00
Opel Astra,8500,2001,1.6,215000,AZN,1.00
Opel Astra,11500,2006,1.4,135000,AZN,1.00
Opel Astra,14200,2010,1.3,250000,AZN,1.00
Opel Astra,11600,2006,1.4,156000,AZN,1.00
Opel Astra,13450,2006,1.9,232000,AZN,1.00
Opel Astra,8600,1998,1.6,280000,AZN,1.00
Opel Astra,11600,2008,1.8,277000,AZN,1.00
Opel Astra,5800,1997,1.6,569000,AZN,1.00
Opel Astra,12300,2007,1.3,134000,AZN,1.00
Opel Astra,10000,1999,1.8,333000,AZN,1.00
Opel Astra,5200,1994,1.8,286745,AZN,1.00
Opel Astra,6200,1995,1.4,300000,AZN,1.00
Opel Astra,4000,2008,1.8,102000,$,1.70
Opel Astra,5000,1994,1.7,600000,AZN,1.00
Opel Astra,5500,1996,1.6,630000,AZN,1.00
Opel Astra,6800,1998,1.6,272262,AZN,1.00
Opel Astra,10800,2006,1.6,180000,AZN,1.00
Opel Astra,9500,2002,1.6,380000,AZN,1.00
Opel Astra,13500,2008,1.3,234400,AZN,1.00
Opel Astra,11500,2005,1.8,320000,AZN,1.00
Opel Astra,7200,1998,1.6,320000,AZN,1.00
Opel Astra,10900,2005,1.7,154000,AZN,1.00
Opel Astra,7450,1999,1.8,580000,AZN,1.00
Opel Astra,11300,2005,1.4,197000,AZN,1.00
Opel Astra,4400,1993,1.5,440440,AZN,1.00
Opel Astra,8700,1998,1.6,398540,AZN,1.00
Opel Astra,13000,2009,1.8,168550,AZN,1.00
Opel Astra,11700,2006,1.4,195350,AZN,1.00
Opel Astra,11500,2007,1.3,250000,AZN,1.00
Opel Astra,8300,1999,1.6,300000,AZN,1.00
Opel Astra,9000,2001,1.6,314880,AZN,1.00
Opel Astra,8300,1998,1.6,211258,AZN,1.00
Opel Astra,7900,1999,1.8,262345,AZN,1.00
Opel Astra,7800,1998,1.6,283385,AZN,1.00
Opel Astra,7900,1998,1.6,285000,AZN,1.00
Opel Astra,13300,2008,1.4,212500,AZN,1.00
Opel Astra,12600,2006,1.4,172261,AZN,1.00
Opel Astra,18500,2013,1.4,75000,AZN,1.00
Opel Astra,12300,2006,1.9,330300,AZN,1.00
Opel Astra,11000,2005,1.3,260000,AZN,1.00
Opel Astra,5000,1993,1.6,250000,AZN,1.00
Opel Astra,14500,2008,1.7,258000,AZN,1.00
Opel Astra,11800,2005,1.4,169000,AZN,1.00
Opel Astra,5400,1995,1.6,250000,AZN,1.00
Opel Astra,17800,2011,1.6,39800,AZN,1.00
Opel Astra,5700,1992,2.0,270000,AZN,1.00
Opel Astra,8800,1999,1.8,340000,AZN,1.00
Opel Astra,11200,2007,1.7,331000,AZN,1.00
Opel Astra,4800,1994,1.8,320000,AZN,1.00
Opel Astra,7500,1999,1.6,270000,AZN,1.00
Opel Astra,8500,1998,1.8,31500,AZN,1.00
Opel Astra,9555,2001,1.8,213000,AZN,1.00
Opel Astra,10700,2006,1.3,173000,AZN,1.00
Opel Astra,12000,2007,1.3,160000,AZN,1.00
Opel Astra,7950,1999,1.6,295000,AZN,1.00
Opel Astra,12800,2005,1.6,190000,AZN,1.00
Opel Astra,5300,1994,1.8,300000,AZN,1.00
Opel Astra,4800,1995,1.6,250000,AZN,1.00
Opel Astra,12900,2006,1.7,279000,AZN,1.00
Opel Astra,8500,1998,1.6,315000,AZN,1.00
Opel Astra,6800,1999,1.6,445001,AZN,1.00
Opel Astra,12400,2009,1.3,225000,AZN,1.00
Opel Astra,13500,2008,1.3,163000,AZN,1.00
Opel Astra,8500,1999,1.6,244000,AZN,1.00
Opel Astra,12400,2005,1.8,282000,AZN,1.00
Opel Astra,7900,1999,1.6,285800,AZN,1.00
Opel Astra,9400,1999,1.6,310000,AZN,1.00
Opel Astra,13300,2008,1.7,181000,AZN,1.00
Opel Astra,9100,1999,1.8,333000,AZN,1.00
Opel Astra,11800,2005,1.4,169000,AZN,1.00
Opel Astra,12900,2007,1.6,75888,AZN,1.00
Opel Astra,8100,1999,1.5,240000,AZN,1.00
Opel Astra,9700,1999,1.8,253000,AZN,1.00
Opel Astra,11800,2006,1.8,204000,AZN,1.00
Opel Astra,8200,1999,1.6,336420,AZN,1.00
Opel Astra,4650,1992,1.6,298441,AZN,1.00
Opel Astra,12300,2007,1.9,193000,AZN,1.00
Opel Astra,34500,2014,3.5,73517,$,1.70
Opel Astra,9700,2000,1.6,322865,AZN,1.00
Opel Astra,11700,2006,1.3,152000,AZN,1.00
Opel Astra,9500,2001,1.8,235000,AZN,1.00
Opel Astra,5500,1993,1.7,413390,AZN,1.00
Opel Astra,5000,1996,1.6,332544,AZN,1.00
Opel Astra,11500,2007,1.9,240000,AZN,1.00
Opel Astra,14500,2007,1.9,174100,AZN,1.00
Opel Astra,11800,2006,1.3,206000,AZN,1.00
Opel Astra,6000,1995,1.6,425652,AZN,1.00
Opel Astra,8300,1998,1.8,298236,AZN,1.00
Opel Astra,8450,1998,1.6,325001,AZN,1.00
Opel Astra,4800,1994,1.6,280000,AZN,1.00
Opel Astra,4900,1995,1.8,410000,AZN,1.00
Opel Astra,8200,1999,1.6,310000,AZN,1.00
Opel Astra,9950,2011,1.3,260000,$,1.70
Opel Astra,21000,2011,1.8,195000,$,1.70
Opel Astra,8800,2012,5.0,111000,AZN,1.00
Opel Astra,9200,1998,1.6,216000,AZN,1.00
Opel Astra,10900,2007,1.3,240000,AZN,1.00
Opel Astra,3800,1992,1.6,250000,AZN,1.00
Opel Astra,13000,2009,2.5,260000,AZN,1.00
Opel Astra,14500,2005,1.8,180000,AZN,1.00
Opel Astra,8200,2000,1.8,400000,AZN,1.00
Opel Astra,8400,2000,1.6,111000,AZN,1.00
Opel Astra,8500,1998,1.6,315003,AZN,1.00
Opel Astra,4500,1995,1.6,450000,AZN,1.00
Opel Astra,8450,2001,1.6,276822,AZN,1.00
Opel Astra,7900,1999,1.6,319000,AZN,1.00
Opel Astra,13300,2007,1.7,130000,AZN,1.00
Opel Astra,7550,1998,1.6,285000,AZN,1.00
Opel Astra,8500,1998,1.8,244000,AZN,1.00
Opel Astra,12300,2007,1.4,154000,AZN,1.00
Opel Astra,8500,1998,1.6,384300,AZN,1.00
Opel Astra,9500,1998,1.6,275000,AZN,1.00
Opel Astra,6500,1994,1.6,298086,AZN,1.00
Opel Astra,8800,2000,1.6,300000,AZN,1.00
Opel Astra,9400,2002,1.6,234900,AZN,1.00
Opel Astra,6800,2000,2.0,400000,AZN,1.00
Opel Astra,8800,1998,1.6,325000,AZN,1.00
Opel Astra,9700,2000,1.6,189271,AZN,1.00
Opel Astra,8500,1998,1.6,316220,AZN,1.00
Opel Astra,13900,2008,1.8,71034,AZN,1.00
Opel Astra,7900,1999,1.6,354500,AZN,1.00
Opel Astra,12200,2006,1.4,125000,AZN,1.00
Opel Astra,4500,1994,1.6,320000,AZN,1.00
Opel Astra,4800,1997,1.7,390000,AZN,1.00
Opel Astra,13100,2005,1.7,165000,AZN,1.00
Opel Astra,8600,1999,1.6,210000,AZN,1.00
Opel Astra,3900,1992,1.4,235652,AZN,1.00
Opel Astra,13300,2007,1.7,130000,AZN,1.00
Opel Astra,8700,2002,1.6,310000,AZN,1.00
Opel Astra,8900,1999,1.8,296000,AZN,1.00
Opel Astra,8600,1999,1.6,418000,AZN,1.00
Opel Astra,13400,2007,1.6,133000,AZN,1.00
Opel Astra,6900,1999,2.0,123500,AZN,1.00
Opel Astra,13800,2008,1.7,169955,AZN,1.00
Opel Astra,14500,2008,1.7,289000,AZN,1.00
Opel Astra,12700,2008,2.0,360000,AZN,1.00
Opel Astra,12800,2006,1.3,201000,AZN,1.00
Opel Astra,7500,1998,1.6,257000,AZN,1.00
Opel Astra,8500,2001,1.6,300000,AZN,1.00
Opel Astra,10950,2008,1.6,183000,AZN,1.00
Opel Astra,7500,1998,1.7,237000,AZN,1.00
Opel Astra,11500,2007,1.3,181495,AZN,1.00
Opel Astra,4800,1995,1.7,306000,AZN,1.00
Opel Astra,15800,2010,1.7,142000,AZN,1.00
Opel Astra,4900,1997,1.6,317000,AZN,1.00
Opel Astra,8800,1998,1.6,285000,AZN,1.00
Opel Astra,11800,2006,1.4,250748,AZN,1.00
Opel Astra,6000,1995,1.6,234456,AZN,1.00
Opel Astra,9500,2001,1.6,270000,AZN,1.00
Opel Astra,12900,2009,1.4,147000,AZN,1.00
Opel Astra,12800,2009,1.8,117400,AZN,1.00
Opel Astra,5400,1994,1.6,391458,AZN,1.00
Opel Astra,9000,1999,1.6,250000,AZN,1.00
Opel Astra,7600,1999,1.6,250000,AZN,1.00
Opel Astra,8200,1997,2.5,320000,AZN,1.00
Opel Astra,8300,2015,2.5,0,AZN,1.00
Opel Astra,8200,1999,1.4,200140,AZN,1.00
Opel Astra,4800,1992,1.8,471537,AZN,1.00
Opel Astra,8500,2000,1.6,350000,AZN,1.00
Opel Astra,10300,2001,1.6,288000,AZN,1.00
Opel Astra,8500,1998,1.8,236000,AZN,1.00
Opel Astra,14000,2006,1.6,26000,AZN,1.00
Opel Astra,8600,1998,1.6,315000,AZN,1.00
Opel Astra,7650,1998,1.6,329361,AZN,1.00
Opel Astra,8750,2000,1.6,274609,AZN,1.00
Opel Astra,9200,2001,1.6,190000,AZN,1.00
Opel Astra,7800,1998,1.6,355100,AZN,1.00
Opel Astra,13800,2007,1.4,154333,AZN,1.00
Opel Astra,8100,1998,1.6,277000,AZN,1.00
Opel Astra,8000,2000,1.8,300000,AZN,1.00
Opel Astra,10500,2006,1.9,302000,AZN,1.00
Opel Astra,12400,2007,1.9,192000,AZN,1.00
Opel Astra,12400,2008,1.3,181000,AZN,1.00
Opel Astra,7600,1998,1.6,339000,AZN,1.00
Opel Astra,5800,1995,1.6,410000,AZN,1.00
Opel Astra,9400,2003,1.6,195500,AZN,1.00
Opel Astra,13500,2006,1.9,165322,AZN,1.00
Opel Astra,5100,1997,1.6,278000,AZN,1.00
Opel Astra,8700,2000,1.6,250000,AZN,1.00
Opel Astra,8700,1999,1.7,258000,AZN,1.00
Opel Astra,8000,1998,1.6,297497,AZN,1.00
Opel Astra,12300,2006,2.4,180000,$,1.70
Opel Astra,11300,2006,1.3,164500,AZN,1.00
Opel Astra,5500,1996,1.6,180000,AZN,1.00
Opel Astra,8200,1998,1.6,282000,AZN,1.00
Opel Astra,9200,1998,2.0,340000,AZN,1.00
Opel Astra,9500,1998,1.6,354000,AZN,1.00
Opel Astra,11200,2005,1.4,149000,AZN,1.00
Opel Astra,3800,1994,1.6,359000,AZN,1.00
Opel Astra,8000,1999,1.8,444444,AZN,1.00
Opel Astra,8350,1998,1.6,257000,AZN,1.00
Opel Astra,11700,2008,1.3,214000,AZN,1.00
Opel Astra,8400,2000,1.6,487000,AZN,1.00
Opel Astra,9200,2001,1.6,250000,AZN,1.00
Opel Astra,8300,2001,1.8,450000,AZN,1.00
Opel Astra,8800,1999,1.8,350000,AZN,1.00
Opel Astra,9000,1999,2.0,300000,AZN,1.00
Opel Astra,8600,2000,1.6,280000,AZN,1.00
Opel Astra,4800,1996,1.8,582000,AZN,1.00
Opel Astra,3900,1995,1.6,300000,AZN,1.00
Opel Astra,11000,2005,1.4,142680,AZN,1.00
Opel Astra,8200,1999,1.6,310698,AZN,1.00
Opel Astra,10500,1999,1.6,250000,AZN,1.00
Opel Astra,12900,1998,1.6,300000,AZN,1.00
Opel Astra,11000,2002,1.6,187000,AZN,1.00
Opel Astra,7700,2000,1.7,380000,AZN,1.00
Opel Astra,7900,2001,1.6,350000,AZN,1.00
Opel Astra,11700,2006,1.4,169583,AZN,1.00
Opel Astra,9200,2000,1.8,297000,AZN,1.00
Opel Astra,12700,2005,1.7,257000,AZN,1.00
Opel Astra,8500,2000,2.0,350874,AZN,1.00
Opel Astra,5000,1997,1.6,104000,AZN,1.00
Opel Astra,8000,1998,2.0,250000,AZN,1.00
Opel Astra,11300,2005,1.4,161000,AZN,1.00
Opel Astra,12600,2006,1.4,190000,AZN,1.00
Opel Astra,9200,1999,1.6,214000,AZN,1.00
Opel Astra,8900,1999,1.6,300000,AZN,1.00
Opel Astra,9300,1999,1.6,300000,AZN,1.00
Opel Astra,8800,1999,1.6,370940,AZN,1.00
Opel Astra,8500,1999,1.6,237000,AZN,1.00
Opel Astra,12000,2007,1.3,294000,AZN,1.00
Opel Astra,4200,2005,1.4,143370,$,1.70
Opel Astra,12700,2007,1.3,124000,AZN,1.00
Opel Astra,5800,1997,1.6,528000,AZN,1.00
Opel Astra,7700,1998,1.6,373125,AZN,1.00
Opel Astra,3000,1993,2.0,228643,AZN,1.00
Opel Astra,9200,1999,1.6,290000,AZN,1.00
Opel Astra,8300,1999,1.6,250000,AZN,1.00
